"N-gram","北齐书","北齐书翻译","Total"
"冀相殷定沧瀛幽","1","1","2"
"相殷定沧瀛幽安","1","1","2"
"殷定沧瀛幽安八","1","1","2"
"定沧瀛幽安八州","1","1","2"
"沧瀛幽安八州行","1","1","2"
"瀛幽安八州行台","1","1","2"
"幽安八州行台仆","1","1","2"
"安八州行台仆射","1","1","2"
"子德枢等十余人","1","1","2"
"仪同三司崔孝芬","1","1","2"
"魏武帝猜忌高祖","1","1","2"
"民韩木兰等率土","1","1","2"
"兴敬随司空韩轨","1","1","2"
"高祖攻周文帝邙","2","0","2"
"祖攻周文帝邙山","2","0","2"
"朱荣府骑兵参军","1","1","2"
"持节南道大都督","1","1","2"
"时范阳人卢仲延","1","1","2"
"范阳人卢仲延率","1","1","2"
"破梁仁州刺史黄","1","1","2"
"梁仁州刺史黄道","1","1","2"
"仁州刺史黄道始","1","1","2"
"州长史贺若徽执","2","0","2"
"长史贺若徽执刺","2","0","2"
"史贺若徽执刺史","2","0","2"
"贺若徽执刺史田","2","0","2"
"若徽执刺史田迅","2","0","2"
"豫州刺史尧雄等","1","1","2"
"攻独孤愿金墉城","2","0","2"
"晋州行事封祖业","1","1","2"
"州行事封祖业弃","1","1","2"
"行事封祖业弃城","1","1","2"
"击怀州逆贼潘集","1","1","2"
"保洛随例封昌平","1","1","2"
"洛随例封昌平县","1","1","2"
"随例封昌平县薄","1","1","2"
"例封昌平县薄家","1","1","2"
"封昌平县薄家城","1","1","2"
"昌平县薄家城乡","1","1","2"
"平县薄家城乡男","1","1","2"
"县薄家城乡男一","1","1","2"
"薄家城乡男一百","1","1","2"
"家城乡男一百户","1","1","2"
"仪同贾显智率豫","1","1","2"
"同贾显智率豫州","1","1","2"
"豫州刺史斛斯寿","1","1","2"
"道行台尚书仆射","1","1","2"
"节度西道诸军事","1","1","2"
"朔州征虏府外兵","1","1","2"
"州征虏府外兵参","1","1","2"
"征虏府外兵参军","1","1","2"
"封固安县开国子","1","1","2"
"随仪同刘丰讨侯","2","0","2"
"仪同刘丰讨侯景","2","0","2"
"肆幽安四州军事","1","1","2"
"颍川人张俭聚众","1","1","2"
"二人劝后主作承","1","1","2"
"人劝后主作承光","1","1","2"
"劝后主作承光主","1","1","2"
"后主作承光主诏","1","1","2"
"赵继宗杀颍川太","1","1","2"
"继宗杀颍川太守","1","1","2"
"宗杀颍川太守邵","1","1","2"
"杀颍川太守邵招","1","1","2"
"梁司州刺史陈庆","1","1","2"
"擒梁镇将苟元广","1","1","2"
"右丞韦孝宽等攻","1","1","2"
"外兵参军王恒伽","1","1","2"
"都督赫连俊等数","1","1","2"
"督赫连俊等数十","1","1","2"
"赫连俊等数十骑","1","1","2"
"逐西魏刺史赵继","1","1","2"
"西魏刺史赵继宗","1","1","2"
"西魏行台薛崇礼","1","1","2"
"高祖破纥豆陵步","1","1","2"
"祖破纥豆陵步藩","1","1","2"
"左卫将军斛律平","1","1","2"
"随叔父魏广平内","1","1","2"
"叔父魏广平内史","1","1","2"
"父魏广平内史老","1","1","2"
"魏广平内史老生","1","1","2"
"广平内史老生征","1","1","2"
"奔广州刺史郑先","1","1","2"
"广州刺史郑先护","1","1","2"
"东徐州防城都督","1","1","2"
"东徐州刺史斛斯","1","1","2"
"徐州刺史斛斯椿","1","1","2"
"军功封索卢县子","1","1","2"
"宜阳民李延孙聚","1","1","2"
"阳民李延孙聚众","1","1","2"
"都督厍狄安盛等","1","1","2"
"丞相府记室孙搴","1","1","2"
"子贞阳侯渊明等","1","1","2"
"遣帐下孙怀彦奉","1","1","2"
"帐下孙怀彦奉表","1","1","2"
"大行台胡元吉奉","1","1","2"
"行台胡元吉奉诏","1","1","2"
"台胡元吉奉诏晓","1","1","2"
"西魏北华州刺史","1","1","2"
"魏北华州刺史薛","1","1","2"
"北华州刺史薛崇","1","1","2"
"华州刺史薛崇礼","1","1","2"
"州刺史薛崇礼屯","1","1","2"
"西魏仪同长孙子","1","1","2"
"魏仪同长孙子彦","1","1","2"
"正平太守段荣显","1","1","2"
"胡垂黎等部落数","1","1","2"
"垂黎等部落数千","1","1","2"
"褐员外散骑侍郎","2","0","2"
"军功除扬武军帐","1","1","2"
"功除扬武军帐内","1","1","2"
"除扬武军帐内统","1","1","2"
"扬武军帐内统军","1","1","2"
"累迁秦州镇城都","1","1","2"
"迁秦州镇城都督","1","1","2"
"北育太守宋带剑","1","1","2"
"育太守宋带剑谋","1","1","2"
"西魏荆州刺史郭","1","1","2"
"魏荆州刺史郭鸾","1","1","2"
"兖州刺史王彦夏","1","1","2"
"新蔡太守鲁悉达","1","1","2"
"右仆射元罗巡抚","1","1","2"
"仆射元罗巡抚三","1","1","2"
"射元罗巡抚三齐","1","1","2"
"北受幽州刺史刘","1","1","2"
"受幽州刺史刘灵","1","1","2"
"州刺史刘灵助节","1","1","2"
"刺史刘灵助节度","1","1","2"
"定策推立中兴主","1","1","2"
"贺拔胜荆州刺史","2","0","2"
"都督三徐诸军事","1","1","2"
"时武卫将军元整","1","1","2"
"武卫将军元整监","1","1","2"
"卫将军元整监刑","1","1","2"
"督冀定沧瀛幽齐","1","1","2"
"冀定沧瀛幽齐徐","1","1","2"
"定沧瀛幽齐徐青","1","1","2"
"沧瀛幽齐徐青光","1","1","2"
"瀛幽齐徐青光兖","1","1","2"
"幽齐徐青光兖十","1","1","2"
"齐徐青光兖十州","1","1","2"
"徐青光兖十州军","1","1","2"
"青光兖十州军事","1","1","2"
"本乡部曲数千人","1","1","2"
"除通直散骑侍郎","2","0","2"
"密令刺史元仲宗","1","1","2"
"令刺史元仲宗诱","1","1","2"
"乡人部曲王桃汤","1","1","2"
"呼延族等三千人","1","1","2"
"西魏洛州刺史泉","1","1","2"
"魏洛州刺史泉企","1","1","2"
"刺史万俟受洛干","1","1","2"
"史明曜等攻劫道","1","1","2"
"明曜等攻劫道路","1","1","2"
"清河公岳破萧明","1","1","2"
"随司徒潘乐征讨","1","1","2"
"司徒潘乐征讨江","1","1","2"
"光州刺史李元忠","1","1","2"
"黄门郎司马消难","1","1","2"
"功累迁左光禄大","1","1","2"
"高祖遥授长命雍","1","1","2"
"祖遥授长命雍州","1","1","2"
"遥授长命雍州刺","1","1","2"
"授长命雍州刺史","1","1","2"
"海宝权行沧州事","1","1","2"
"前范阳太守刁整","1","1","2"
"军功除殿中将军","1","1","2"
"道人法庆作乱冀","1","1","2"
"齐二州士民反叛","1","1","2"
"集诸州郡督将僚","1","1","2"
"诸州郡督将僚吏","1","1","2"
"州郡督将僚吏等","1","1","2"
"郡督将僚吏等议","1","1","2"
"长乐太守高景等","1","1","2"
"仲密枝党同恶向","1","1","2"
"密枝党同恶向西","1","1","2"
"枝党同恶向西者","1","1","2"
"太常卿李元忠等","1","1","2"
"平原王段孝先总","1","1","2"
"大行台左光禄大","1","1","2"
"行台左光禄大夫","1","1","2"
"子开府行参军君","1","1","2"
"开府行参军君确","1","1","2"
"后高祖奉送皇后","1","1","2"
"文伟行范阳郡事","1","1","2"
"长广太守邢子广","1","1","2"
"中书舍人马士达","1","1","2"
"济州征东府功曹","1","1","2"
"州征东府功曹参","1","1","2"
"征东府功曹参军","1","1","2"
"大丞相府记室参","1","1","2"
"丞相府记室参军","1","1","2"
"尚书工部员外郎","1","1","2"
"司徒二府记室参","1","1","2"
"徒二府记室参军","1","1","2"
"夏州平北府长史","1","1","2"
"贼刺史侯莫陈仲","1","1","2"
"秦南岐四州军事","1","1","2"
"令兰根观察魏前","1","1","2"
"兰根观察魏前废","1","1","2"
"根观察魏前废帝","1","1","2"
"冀定殷三州军事","1","1","2"
"大司马府法曹参","1","1","2"
"司马府法曹参军","1","1","2"
"王大司马中兵参","1","1","2"
"大司马中兵参军","1","1","2"
"大司马府记室参","1","1","2"
"司马府记室参军","1","1","2"
"中外府司马李义","1","1","2"
"外府司马李义深","1","1","2"
"相府城局李士略","1","1","2"
"迁司徒府记室参","1","1","2"
"司徒府记室参军","1","1","2"
"魏尚书仆射范阳","1","1","2"
"尚书仆射范阳卢","1","1","2"
"书仆射范阳卢道","1","1","2"
"第二子廷尉监台","1","1","2"
"二子廷尉监台卿","1","1","2"
"子廷尉监台卿断","1","1","2"
"廷尉监台卿断狱","1","1","2"
"时楚州人东方白","1","1","2"
"楚州人东方白额","1","1","2"
"州人东方白额谋","1","1","2"
"人东方白额谋反","1","1","2"
"相府功曹参军事","1","1","2"
"行台尚书辛术等","1","1","2"
"等十一州诸军事","1","1","2"
"司徒水曹行参军","1","1","2"
"中军大都督韩轨","1","1","2"
"军大都督韩轨府","1","1","2"
"大都督韩轨府长","1","1","2"
"都督韩轨府长史","1","1","2"
"丞相骑兵参军事","1","1","2"
"世宗相府外兵参","1","1","2"
"宗相府外兵参军","1","1","2"
"茹茹主庵罗辰率","1","1","2"
"吏部尚书尉瑾辅","1","1","2"
"魏东平王元匡妾","1","1","2"
"东平王元匡妾张","1","1","2"
"平王元匡妾张氏","1","1","2"
"王元匡妾张氏淫","1","1","2"
"元匡妾张氏淫逸","1","1","2"
"匡妾张氏淫逸放","1","1","2"
"侯莫陈悦杀贺拔","1","1","2"
"莫陈悦杀贺拔岳","1","1","2"
"高嵩持金环一枚","1","1","2"
"讨西魏仪同金祚","1","1","2"
"灵州镇城大都督","1","1","2"
"行台慕容绍宗见","1","1","2"
"台慕容绍宗见北","1","1","2"
"右谷蠡王潘六奚","1","1","2"
"大司马斛律金等","1","1","2"
"树等五人相继南","1","1","2"
"荥阳太守郑仲明","1","1","2"
"魏冀州征东府司","1","1","2"
"冀州征东府司马","1","1","2"
"中岳先生郑道昭","1","1","2"
"雍州刺史慕容献","1","1","2"
"御史中尉崔暹一","1","1","2"
"令都督陈山提等","1","1","2"
"伯父吏部尚书孝","1","1","2"
"父吏部尚书孝芬","1","1","2"
"魏帝问仆射崔暹","1","1","2"
"费事三百一十四","1","1","2"
"事三百一十四条","1","1","2"
"令尚书右仆射薛","1","1","2"
"帝孙帝子帝弟帝","1","1","2"
"孙帝子帝弟帝叔","1","1","2"
"除银青光禄大夫","1","1","2"
"广平王开府功曹","1","1","2"
"平王开府功曹史","1","1","2"
"访朝廷子弟忠孝","1","1","2"
"朝廷子弟忠孝谨","1","1","2"
"补中外府功曹参","2","0","2"
"丞相西合祭酒卢","1","1","2"
"相西合祭酒卢思","1","1","2"
"西合祭酒卢思道","1","1","2"
"入荆州汶阳郡高","1","1","2"
"荆州汶阳郡高安","1","1","2"
"州汶阳郡高安县","1","1","2"
"小弟子戏截蛇头","1","1","2"
"周年天子递代坐","1","1","2"
"军功封建宁县侯","1","1","2"
"扬州道行台慕容","1","1","2"
"州道行台慕容俨","1","1","2"
"道行台慕容俨率","1","1","2"
"安州刺史吴明彻","1","1","2"
"御史中丞刘仲威","1","1","2"
"陈合州刺史裴景","1","1","2"
"合州刺史裴景晖","1","1","2"
"军将军尉破胡等","1","1","2"
"陈将吴明彻进兵","1","1","2"
"故吏梁骠骑府仓","1","1","2"
"吏梁骠骑府仓曹","1","1","2"
"梁骠骑府仓曹参","1","1","2"
"骠骑府仓曹参军","1","1","2"
"骑府仓曹参军朱","1","1","2"
"陈尚书仆射徐陵","1","1","2"
"开府仪同主簿刘","1","1","2"
"府仪同主簿刘韶","1","1","2"
"仪同主簿刘韶慧","1","1","2"
"同主簿刘韶慧等","1","1","2"
"扬州人茅知胜等","1","1","2"
"州人茅知胜等五","1","1","2"
"人茅知胜等五人","1","1","2"
"赠十五州诸军事","1","1","2"
"兖州刺史南康嗣","1","1","2"
"州刺史南康嗣王","1","1","2"
"刺史南康嗣王会","1","1","2"
"史南康嗣王会理","1","1","2"
"南康嗣王会理总","1","1","2"
"梁太子詹事汝南","1","1","2"
"太子詹事汝南周","1","1","2"
"子詹事汝南周舍","1","1","2"
"豫章王国左常侍","1","1","2"
"魏统军石茂孙所","1","1","2"
"髑髅额骨长数寸","1","1","2"
"尚药典御邓宣文","1","1","2"
"付长史慕容白泽","1","1","2"
"遣光州刺史奚思","1","1","2"
"光州刺史奚思业","1","1","2"
"太原公开府司马","1","1","2"
"尚书左仆射平秦","1","1","2"
"书左仆射平秦王","1","1","2"
"左仆射平秦王归","1","1","2"
"仆射平秦王归彦","1","1","2"
"黄门侍郎郑子默","1","1","2"
"门侍郎郑子默受","1","1","2"
"侍郎郑子默受遗","1","1","2"
"郎郑子默受遗诏","1","1","2"
"郑子默受遗诏辅","1","1","2"
"子默受遗诏辅政","1","1","2"
"尚书省大会百僚","1","1","2"
"太原公开府记室","1","1","2"
"历文襄大将军主","2","0","2"
"清河王岳司州牧","2","0","2"
"洛州刺史王元轨","1","1","2"
"州刺史王元轨召","1","1","2"
"梁州刺史羊灵佑","1","1","2"
"王慧龙云太原人","2","0","2"
"尚书二千石郎中","1","1","2"
"御史崔子武督察","1","1","2"
"史崔子武督察州","1","1","2"
"崔子武督察州郡","1","1","2"
"时黄门郎贾思同","1","1","2"
"黄门郎贾思同侍","1","1","2"
"门郎贾思同侍立","1","1","2"
"卢元明首通使命","1","1","2"
"尚书右仆射高隆","1","1","2"
"御史中尉高仲密","1","1","2"
"故尚书令陈留公","1","1","2"
"尚书令陈留公继","1","1","2"
"书令陈留公继伯","1","1","2"
"事黄门侍郎颢等","1","1","2"
"司空司马辛元植","1","1","2"
"太常少卿修国史","1","1","2"
"贾充置左右夫人","1","1","2"
"皇太子纳郑良娣","1","1","2"
"安德王延宗纳赵","1","1","2"
"德王延宗纳赵郡","1","1","2"
"王延宗纳赵郡李","1","1","2"
"延宗纳赵郡李祖","1","1","2"
"宗纳赵郡李祖收","1","1","2"
"太子舍人卢询祖","1","1","2"
"专委侍中高元海","1","1","2"
"都官尚书毕义云","1","1","2"
"中书侍郎李绘等","1","1","2"
"州刺史郭志杀郡","1","1","2"
"刺史郭志杀郡守","1","1","2"
"濮阳太守戴僧施","1","1","2"
"南兖州刺史郭元","1","1","2"
"兖州刺史郭元建","1","1","2"
"大丞相府功曹参","1","1","2"
"丞相府功曹参军","1","1","2"
"娄定远等谋士开","2","0","2"
"大丞相功曹参军","1","1","2"
"大将军赵郡公琛","1","1","2"
"补季舒大行台都","1","1","2"
"季舒大行台都官","1","1","2"
"舒大行台都官郎","1","1","2"
"大将军中兵参军","1","1","2"
"尚食典御陈山提","1","1","2"
"食典御陈山提等","1","1","2"
"刺史万俟受洛制","1","1","2"
"署珽开府仓曹参","1","1","2"
"珽开府仓曹参军","1","1","2"
"连珠孔雀罗等百","1","1","2"
"珠孔雀罗等百余","1","1","2"
"故尚书令元世隽","1","1","2"
"博陵长公主所生","1","1","2"
"参军事摄典签陆","1","1","2"
"军事摄典签陆子","1","1","2"
"事摄典签陆子先","1","1","2"
"胶州刺史司马世","1","1","2"
"刺史司马世云家","1","1","2"
"神武中外府功曹","1","1","2"
"功曹参军赵彦深","1","1","2"
"曹参军赵彦深宣","1","1","2"
"事中郎王士雅推","1","1","2"
"中郎王士雅推检","1","1","2"
"田曹参军孙子宽","1","1","2"
"黄门郎高德正副","1","1","2"
"门郎高德正副留","1","1","2"
"郎高德正副留台","1","1","2"
"高德正副留台事","1","1","2"
"列中书侍郎陆元","1","1","2"
"中书侍郎陆元规","1","1","2"
"追尊太祖献武皇","1","1","2"
"尊太祖献武皇帝","1","1","2"
"太祖献武皇帝神","2","0","2"
"祖献武皇帝神武","2","0","2"
"高祖文宣皇帝改","1","1","2"
"爱少子东平王俨","1","1","2"
"令妻兄郑道盖奏","1","1","2"
"广宁王孝珩交结","1","1","2"
"太府少卿李叔元","1","1","2"
"宿卫都督等号位","1","1","2"
"子琮监造大明宫","1","1","2"
"时太尉录尚书事","1","1","2"
"世宗大将军府参","1","1","2"
"宗大将军府参军","1","1","2"
"侍中斛律孝卿宣","1","1","2"
"大丞相府骑兵曹","1","1","2"
"大丞相骑兵参军","1","1","2"
"淮南王开府中兵","1","1","2"
"南王开府中兵参","1","1","2"
"王开府中兵参军","1","1","2"
"开府中兵参军事","1","1","2"
"封广汉郡开国公","1","1","2"
"封开封郡开国公","1","1","2"
"南行台尚书右仆","1","1","2"
"行台尚书右仆射","1","1","2"
"陈将吴明彻寇淮","2","0","2"
"将吴明彻寇淮南","2","0","2"
"封西河郡开国公","1","1","2"
"武平末假仪同三","1","1","2"
"平末假仪同三司","1","1","2"
"中外府帐内都督","1","1","2"
"封广兴县开国君","1","1","2"
"封石城县开国子","1","1","2"
"封石城郡开国伯","1","1","2"
"封义宁县开国君","1","1","2"
"朱荣大将军府长","1","1","2"
"荣大将军府长流","1","1","2"
"大将军府长流参","1","1","2"
"将军府长流参军","1","1","2"
"荣大丞相府长流","1","1","2"
"大丞相府长流参","1","1","2"
"丞相府长流参军","1","1","2"
"大义郡开国公率","1","1","2"
"中外府外兵参军","1","1","2"
"河阳道行台仆射","1","1","2"
"建州道行台左仆","1","1","2"
"州道行台左仆射","1","1","2"
"广平王开府中郎","1","1","2"
"加通直散骑常侍","1","1","2"
"带东南道行台左","1","1","2"
"东南道行台左丞","1","1","2"
"大将军西合祭酒","1","1","2"
"中外府中兵参军","1","1","2"
"扬州道行台左丞","1","1","2"
"合州刺史周令珍","1","1","2"
"扬州道行台尚书","1","1","2"
"琅邪王俨大司马","2","0","2"
"大司马西合祭酒","1","1","2"
"太保长孙稚府属","1","1","2"
"授世宗开府主簿","1","1","2"
"太保开府西合祭","1","1","2"
"保开府西合祭酒","1","1","2"
"司徒录事参军卢","1","1","2"
"徒录事参军卢思","1","1","2"
"录事参军卢思道","1","1","2"
"事参军卢思道私","1","1","2"
"托中书侍郎李德","1","1","2"
"仪同开府参军事","1","1","2"
"尚书民部考功侍","1","1","2"
"书民部考功侍郎","1","1","2"
"世宗骠骑府长史","1","1","2"
"散骑常侍陆晏子","1","1","2"
"国子祭酒马敬德","1","1","2"
"子祭酒马敬德等","1","1","2"
"永安公开府法曹","1","1","2"
"太师咸阳王行参","1","1","2"
"师咸阳王行参军","1","1","2"
"累世本州岛刺史","2","0","2"
"淮南招募三四万","1","1","2"
"南招募三四万人","1","1","2"
"袁聿修等十八人","1","1","2"
"聿修等十八人同","1","1","2"
"度支尚书元修伯","2","0","2"
"魏末大儒徐遵明","1","1","2"
"北平太守宋景业","1","1","2"
"尚书平原王高隆","1","1","2"
"国子博士刁柔参","1","1","2"
"子博士刁柔参考","1","1","2"
"太府少卿宋世良","1","1","2"
"府少卿宋世良家","1","1","2"
"常山府长流参军","1","1","2"
"永安王府参军事","1","1","2"
"通直郎兰陵萧放","1","1","2"
"齐州录事参军萧","1","1","2"
"通直散骑侍郎韦","1","1","2"
"直散骑侍郎韦道","1","1","2"
"散骑侍郎韦道逊","1","1","2"
"殿中侍御史魏澹","1","1","2"
"中散大夫刘仲威","1","1","2"
"奉车都尉眭道闲","1","1","2"
"考功郎中崔子枢","1","1","2"
"左外兵郎薛道衡","1","1","2"
"省主客郎中卢思","1","1","2"
"主客郎中卢思道","1","1","2"
"殿中侍御史郑子","1","1","2"
"中侍御史郑子信","1","1","2"
"侍御史郑子信等","1","1","2"
"前乐陵太守郑元","1","1","2"
"乐陵太守郑元礼","1","1","2"
"通直散骑常侍王","1","1","2"
"直散骑常侍王训","1","1","2"
"前南兖州长史羊","1","1","2"
"南兖州长史羊肃","1","1","2"
"通直散骑常侍马","1","1","2"
"直散骑常侍马元","1","1","2"
"散骑常侍马元熙","1","1","2"
"开府行参军李师","1","1","2"
"府行参军李师上","1","1","2"
"前仁州刺史刘逖","1","1","2"
"散骑常侍李孝贞","1","1","2"
"前济州长史李翥","1","1","2"
"前广武太守魏骞","1","1","2"
"前西兖州司马萧","1","1","2"
"西兖州司马萧溉","1","1","2"
"前幽州长史陆仁","1","1","2"
"幽州长史陆仁惠","1","1","2"
"前通直散骑侍郎","1","1","2"
"通直散骑侍郎辛","1","1","2"
"直散骑侍郎辛德","1","1","2"
"散骑侍郎辛德源","1","1","2"
"省右民郎高行恭","1","1","2"
"司徒户曹参军古","1","1","2"
"徒户曹参军古道","1","1","2"
"户曹参军古道子","1","1","2"
"前司空功曹参军","1","1","2"
"司空功曹参军刘","1","1","2"
"晋州治中阳师孝","1","1","2"
"太尉中兵参军刘","1","1","2"
"尉中兵参军刘儒","1","1","2"
"中兵参军刘儒行","1","1","2"
"司空祭酒阳辟疆","1","1","2"
"司空士曹参军卢","1","1","2"
"空士曹参军卢公","1","1","2"
"士曹参军卢公顺","1","1","2"
"司徒中兵参军周","1","1","2"
"徒中兵参军周子","1","1","2"
"中兵参军周子深","1","1","2"
"开府参军王友伯","1","1","2"
"司徒法曹参军事","1","1","2"
"魏安丰王延明镇","1","1","2"
"车骑府录事参军","1","1","2"
"定州秀才李子宣","1","1","2"
"州秀才李子宣等","1","1","2"
"都官尚书崔昂举","1","1","2"
"官尚书崔昂举荐","1","1","2"
"汉中垒校尉刘向","1","1","2"
"长水校尉臣参书","1","1","2"
"司农少卿穆子容","1","1","2"
"前黄门郎司马子","1","1","2"
"黄门郎司马子瑞","1","1","2"
"国子祭酒李业兴","1","1","2"
"百姓乙普明兄弟","1","1","2"
"姓乙普明兄弟争","1","1","2"
"徐州城中五级寺","1","1","2"
"见贼能讨宋游道","1","1","2"
"尚书令临淮王彧","2","0","2"
"都官郎中毕义云","1","1","2"
"左外兵郎中魏叔","1","1","2"
"外兵郎中魏叔道","1","1","2"
"疑黄门郎温子升","1","1","2"
"黄门郎温子升知","1","1","2"
"兖州刺史李子贞","1","1","2"
"尚书左丞司马子","1","1","2"
"书左丞司马子瑞","1","1","2"
"魏武定八年五月","1","1","2"
"犍子拍头三十二","1","1","2"
"前瀛州刺史尧雄","1","1","2"
"尚孝静帝妹冯翊","1","1","2"
"孝静帝妹冯翊长","1","1","2"
"静帝妹冯翊长公","1","1","2"
"帝妹冯翊长公主","1","1","2"
"豫州刺史高元成","1","1","2"
"广州刺史暴显等","1","1","2"
"清河王岳使持节","2","0","2"
"前黄门侍郎元世","1","1","2"
