"N-gram","新唐书","新唐书翻译","Total"
"宫女五百人","2","3","5"
"年正月辛巳","5","0","5"
"十一月辛卯","5","0","5"
"左武候大将","5","0","5"
"赐文武官勋","5","0","5"
"元年正月乙","5","0","5"
"年正月丁卯","5","0","5"
"赐民八十上","5","0","5"
"十二月辛未","5","0","5"
"年正月戊子","5","0","5"
"十一月己巳","5","0","5"
"年正月戊辰","5","0","5"
"十一月己卯","5","0","5"
"十一月戊寅","5","0","5"
"大将军契苾","5","0","5"
"将军契苾何","5","0","5"
"军契苾何力","5","0","5"
"卫大将军程","3","2","5"
"上玄元皇帝","3","2","5"
"十一月丁亥","5","0","5"
"皇太后临朝","4","1","5"
"庐陵王房州","5","0","5"
"相王府长史","3","2","5"
"神龙元年正","3","2","5"
"宫女三千人","2","3","5"
"马都尉王同","2","3","5"
"都尉王同皎","2","3","5"
"官子父后者","5","0","5"
"十二月丁未","5","0","5"
"书门下虑囚","5","0","5"
"十一月庚午","5","0","5"
"陇右节度副","2","3","5"
"玄元皇帝降","3","2","5"
"范阳节度副","3","2","5"
"平卢节度使","2","3","5"
"邠宁节度使","5","0","5"
"降京师死罪","5","0","5"
"大历十四年","2","3","5"
"夏绥银节度","5","0","5"
"湖南观察使","2","3","5"
"皇太后郭氏","1","4","5"
"州卢龙军将","2","3","5"
"京兆万年人","4","1","5"
"贞观十七年","1","4","5"
"赠吏部尚书","3","2","5"
"弘文馆学士","2","3","5"
"赠荆州大都","3","2","5"
"州司仓参军","2","3","5"
"尚书右丞相","3","2","5"
"中丞宇文融","2","3","5"
"开元十三年","1","4","5"
"高祖讯察囚","0","5","5"
"祖讯察囚犯","0","5","5"
"讯察囚犯的","0","5","5"
"星之间出现","0","5","5"
"拘禁劳役的","0","5","5"
"需之物的各","0","5","5"
"宗灵柩前登","0","5","5"
"房玄龄等人","0","5","5"
"这是不行的","0","5","5"
"是不行的原","0","5","5"
"不行的原因","0","5","5"
"行的原因之","0","5","5"
"任检校中书","0","5","5"
"为中书舍人","0","5","5"
"被立为皇太","0","5","5"
"担任同中书","0","5","5"
"依附杨行密","0","5","5"
"群臣给玄宗","0","5","5"
"敬献尊号为","0","5","5"
"献尊号为开","0","5","5"
"打败李希烈","0","5","5"
"五月十九日","0","5","5"
"在太极殿登","0","5","5"
"七月十三日","0","5","5"
"任太子右庶","0","5","5"
"阿史那伏念","0","5","5"
"成为皇太子","0","5","5"
"王李世民任","0","5","5"
"一月十一日","0","5","5"
"州返回京城","0","5","5"
"王李世民在","0","5","5"
"讨伐王世充","0","5","5"
"九月十三日","0","5","5"
"罪以下的罪","0","5","5"
"任河北道行","0","5","5"
"厥侵犯边境","0","5","5"
"打败突厥军","0","5","5"
"施行部分赦","0","5","5"
"行部分赦免","0","5","5"
"四月二十三","0","5","5"
"太上皇李渊","0","5","5"
"左武侯大将","0","5","5"
"与突厥军在","0","5","5"
"文武官员勋","0","5","5"
"十二月初四","0","5","5"
"十二月十四","0","5","5"
"七月十七日","0","5","5"
"三月十四日","0","5","5"
"一年正月初","0","5","5"
"赐给高龄老","0","5","5"
"给高龄老人","0","5","5"
"三月二十二","0","5","5"
"诏令五品以","0","5","5"
"令五品以上","0","5","5"
"十一月十三","0","5","5"
"一月十三日","0","5","5"
"天区出现彗","0","5","5"
"区出现彗星","0","5","5"
"在凌烟阁上","0","5","5"
"征讨高丽国","0","5","5"
"大将军契絆","0","5","5"
"将军契絆何","0","5","5"
"军契絆何力","0","5","5"
"给八十岁以","0","5","5"
"宗封儿子李","0","5","5"
"三月二十四","0","5","5"
"年二月初二","0","5","5"
"宗避离正殿","0","5","5"
"罪以下犯人","0","5","5"
"与高丽军在","0","5","5"
"废为平民的","0","5","5"
"太子李弘代","0","5","5"
"赐予臣民聚","0","5","5"
"予臣民聚饮","0","5","5"
"加同东西台","0","5","5"
"十二月十八","0","5","5"
"高宗自九成","0","5","5"
"宗自九成宫","0","5","5"
"举行躬践蚕","0","5","5"
"六月二十八","0","5","5"
"十月十三日","0","5","5"
"四月十一日","0","5","5"
"元二年正月","0","5","5"
"九品以上官","0","5","5"
"十月十四日","0","5","5"
"二月十六日","0","5","5"
"十月二十三","0","5","5"
"赐许聚饮三","0","5","5"
"许聚饮三日","0","5","5"
"宗加尊号为","0","5","5"
"中宗与韦后","0","5","5"
"为申州刺史","0","5","5"
"随行侍从官","0","5","5"
"官位在其父","0","5","5"
"皇太子李隆","0","5","5"
"太子李隆基","0","5","5"
"擅长骑马射","0","5","5"
"长骑马射箭","0","5","5"
"宗开始处理","0","5","5"
"玄宗自温泉","0","5","5"
"十二月十二","0","5","5"
"五月二十七","0","5","5"
"玄宗去东都","0","5","5"
"门下省讯察","0","5","5"
"下省讯察记","0","5","5"
"省讯察记录","0","5","5"
"十年正月十","0","5","5"
"下的犯人免","0","5","5"
"等州刺史荣","0","5","5"
"州刺史荣衔","0","5","5"
"五年正月二","0","5","5"
"任礼部尚书","0","5","5"
"授予贤德老","0","5","5"
"予贤德老人","0","5","5"
"玄宗自华清","0","5","5"
"宗自华清宫","0","5","5"
"郭子仪与安","0","5","5"
"子仪与安庆","0","5","5"
"仪与安庆绪","0","5","5"
"广平郡王李","0","5","5"
"打败安庆绪","0","5","5"
"副元帅职务","0","5","5"
"氏为皇太后","0","5","5"
"与李希烈作","0","5","5"
"李希烈作战","0","5","5"
"族军队进犯","0","5","5"
"与王承宗作","0","5","5"
"王承宗作战","0","5","5"
"观看舟船竞","0","5","5"
"看舟船竞渡","0","5","5"
"与王廷凑作","0","5","5"
"王廷凑作战","0","5","5"
"五坊豢养的","0","5","5"
"坊豢养的鹰","0","5","5"
"起初被封为","0","5","5"
"打败李同捷","0","5","5"
"昭宗施行大","0","5","5"
"宗施行大赦","0","5","5"
"州反叛依附","0","5","5"
"为谏议大夫","0","5","5"
"庐江王李瑗","0","5","5"
"太宗即位后","0","5","5"
"太平公主的","0","5","5"
"隋朝大业末","0","5","5"
"朝大业末年","0","5","5"
"年七十二岁","0","5","5"
"在贞观初年","0","5","5"
"调回朝廷任","0","5","5"
"一个儿子为","0","5","5"
"为吏部尚书","0","5","5"
"武则天皇后","0","5","5"
"张易之等人","0","5","5"
"助祭祀天地","0","5","5"
"司隶大夫薛","2","2","4"
"隶大夫薛道","2","2","4"
"大夫薛道衡","2","2","4"
"太子詹事裴","2","2","4"
"子詹事裴矩","2","2","4"
"门侍郎褚遂","2","2","4"
"侍郎褚遂良","2","2","4"
"将军庞同善","2","2","4"
"将军薛仁贵","2","2","4"
"监门卫将军","2","2","4"
"将军李谨行","2","2","4"
"左庶子张大","2","2","4"
"庶子张大安","2","2","4"
"御史大夫骞","3","1","4"
"史大夫骞味","3","1","4"
"大夫骞味道","3","1","4"
"官尚书武承","2","2","4"
"卫大将军黑","2","2","4"
"大将军黑齿","2","2","4"
"大将军阿史","2","2","4"
"天册金轮大","2","2","4"
"册金轮大圣","2","2","4"
"元年正月壬","4","0","4"
"年正月壬戌","4","0","4"
"州录事参军","2","2","4"
"司门员外郎","2","2","4"
"杀监察御史","2","2","4"
"文昌右丞韦","2","2","4"
"天顺圣皇后","3","1","4"
"部尚书张锡","2","2","4"
"朝邑尉刘幽","2","2","4"
"邑尉刘幽求","2","2","4"
"苑总监钟绍","2","2","4"
"总监钟绍京","2","2","4"
"司农卿赵履","2","2","4"
"后军大总管","2","2","4"
"折冲麻嗣宗","2","2","4"
"果毅葛福顺","2","2","4"
"州刺史姚元","2","2","4"
"卫兵曹参军","2","2","4"
"左司御率府","2","2","4"
"率府仓曹参","2","2","4"
"太子先锋兵","2","2","4"
"子先锋兵马","2","2","4"
"左仆射裴冕","2","2","4"
"节度使李奂","2","2","4"
"节度使许叔","2","2","4"
"度使许叔冀","2","2","4"
"西节度使李","2","2","4"
"节度使田悦","2","2","4"
"节度使李抱","2","2","4"
"阳节度副使","2","2","4"
"节度副使李","2","2","4"
"节度使李勉","2","2","4"
"节度使张镒","2","2","4"
"节度使贾耽","2","2","4"
"泾原兵马使","2","2","4"
"海军兵马使","2","2","4"
"永贞元年八","2","2","4"
"贞元年八月","2","2","4"
"营兵马使李","2","2","4"
"川节度使李","2","2","4"
"行营都招讨","2","2","4"
"吏部侍郎李","2","2","4"
"左神策军中","2","2","4"
"军中尉仇士","2","2","4"
"中尉仇士良","2","2","4"
"凤翔监军使","2","2","4"
"节度使张仲","2","2","4"
"度使张仲武","2","2","4"
"南面招讨使","2","2","4"
"节度使王宰","2","2","4"
"行营攻讨使","2","2","4"
"翔节度使李","2","2","4"
"营兵马都统","2","2","4"
"嗣覃王嗣周","4","0","4"
"度使李思谏","2","2","4"
"凤翔四面行","2","2","4"
"翔四面行营","2","2","4"
"州刺史陈岌","2","2","4"
"武定军节度","2","2","4"
"定军节度使","2","2","4"
"睦州刺史陈","2","2","4"
"将王雄诞讨","2","2","4"
"大丞相府司","2","2","4"
"葱山道行军","2","2","4"
"山道行军大","2","2","4"
"积石道行军","2","2","4"
"石道行军总","2","2","4"
"丞相府司录","2","2","4"
"相府司录参","2","2","4"
"中书令封德","2","2","4"
"书令封德彝","2","2","4"
"定州义丰人","2","2","4"
"天皇大圣大","2","2","4"
"皇大圣大弘","2","2","4"
"大圣大弘孝","2","2","4"
"圣大弘孝皇","2","2","4"
"大弘孝皇帝","2","2","4"
"右羽林卫大","2","2","4"
"凉州都督唐","2","2","4"
"州都督唐休","2","2","4"
"号曰开元天","4","0","4"
"圣文神武应","2","2","4"
"文神武应道","2","2","4"
"神武应道皇","2","2","4"
"武应道皇帝","2","2","4"
"朔方兵马使","2","2","4"
"节度使路嗣","2","2","4"
"度使路嗣恭","2","2","4"
"魏州刺史崔","2","2","4"
"州刺史崔沔","2","2","4"
"怀州刺史王","2","2","4"
"州刺史王丘","2","2","4"
"虎牙郎将高","2","2","4"
"年正月丁未","4","0","4"
"太常卿郑元","2","2","4"
"太原道行军","2","2","4"
"原道行军元","2","2","4"
"右屯卫将军","2","2","4"
"卫将军宇文","2","2","4"
"刑部尚书萧","2","2","4"
"州刺史王德","2","2","4"
"晋州道行军","2","2","4"
"右武卫大将","2","2","4"
"永安王孝基","3","1","4"
"总管段德操","2","2","4"
"武卫将军王","2","2","4"
"卫将军王君","2","2","4"
"行军总管王","2","2","4"
"军总管王孝","2","2","4"
"州道行台左","2","2","4"
"突厥寇朔州","4","0","4"
"州道行军元","2","2","4"
"十一月壬午","4","0","4"
"年二月癸未","4","0","4"
"十二月辛酉","4","0","4"
"皇太子建成","3","1","4"
"翊卫大将军","2","2","4"
"人吕崇茂杀","2","2","4"
"州道行台尚","2","2","4"
"十一月庚寅","4","0","4"
"黄门侍郎郭","2","2","4"
"都督李道彦","2","2","4"
"刑部尚书李","2","2","4"
"十一月辛酉","4","0","4"
"十二月壬辰","4","0","4"
"三年正月丙","4","0","4"
"诏文武官言","4","0","4"
"文武官言事","4","0","4"
"华州刺史柴","2","2","4"
"州刺史柴绍","2","2","4"
"御史大夫温","2","2","4"
"史大夫温彦","2","2","4"
"大夫温彦博","2","2","4"
"民年八十上","4","0","4"
"卫大将军侯","2","2","4"
"十二月甲辰","4","0","4"
"年正月癸酉","4","0","4"
"年正月乙卯","4","0","4"
"民八十上粟","4","0","4"
"右屯卫大将","2","2","4"
"将军张士贵","2","2","4"
"八年正月辛","4","0","4"
"赐五品上子","4","0","4"
"赤水道行军","2","2","4"
"十一月辛未","4","0","4"
"盐泽道行军","2","2","4"
"皇太子听政","4","0","4"
"年正月丁亥","4","0","4"
"吏部尚书高","2","2","4"
"弥道行军大","2","2","4"
"率三总管兵","4","0","4"
"三总管兵伐","4","0","4"
"三年正月乙","4","0","4"
"年正月乙巳","4","0","4"
"交河道行军","2","2","4"
"年正月庚子","4","0","4"
"十七年正月","2","2","4"
"十九年二月","2","2","4"
"二十年正月","2","2","4"
"年正月辛未","4","0","4"
"青丘道行军","2","2","4"
"昆丘道行军","2","2","4"
"二十二年正","2","2","4"
"卫大将军薛","2","2","4"
"将军梁建方","2","2","4"
"二十三年正","2","2","4"
"文德皇后长","1","3","4"
"德皇后长孙","1","3","4"
"二年正月戊","4","0","4"
"卫大将军梁","2","2","4"
"左卫中郎将","2","2","4"
"庆元年正月","2","2","4"
"三年正月戊","4","0","4"
"州都督长史","2","2","4"
"卫大将军苏","2","2","4"
"大将军苏定","2","2","4"
"神兵道行军","2","2","4"
"阿史德枢宾","2","2","4"
"赐民酺三日","4","0","4"
"骁卫将军刘","2","2","4"
"扶余道行军","2","2","4"
"余道行军总","2","2","4"
"江道行军总","2","2","4"
"沃沮道行军","2","2","4"
"铁勒道行军","2","2","4"
"右威卫将军","2","2","4"
"都督崔智辩","2","2","4"
"年正月丁丑","4","0","4"
"司平太常伯","2","2","4"
"逻娑道行军","2","2","4"
"娑道行军大","2","2","4"
"州道行军大","2","2","4"
"十一月甲午","4","0","4"
"四年正月丙","4","0","4"
"监门卫中郎","2","2","4"
"门卫中郎将","2","2","4"
"洮河道行军","2","2","4"
"年正月乙亥","4","0","4"
"吐蕃战青海","4","0","4"
"中书侍郎王","2","2","4"
"黄门侍郎刘","2","2","4"
"武卫将军程","2","2","4"
"卫将军程务","2","2","4"
"散骑常侍韦","2","2","4"
"都督路元睿","2","2","4"
"大将军程务","2","2","4"
"左威卫大将","2","2","4"
"鹰扬卫大将","2","2","4"
"扬卫大将军","2","2","4"
"冬官尚书苏","2","2","4"
"燕然道行军","2","2","4"
"然道行军大","2","2","4"
"昌元年正月","2","2","4"
"杀陕州刺史","2","2","4"
"尚书右丞张","2","2","4"
"烈祖昭安皇","2","2","4"
"祖昭安皇帝","2","2","4"
"显祖文穆皇","2","2","4"
"祖文穆皇帝","2","2","4"
"太祖孝明高","2","2","4"
"祖孝明高皇","2","2","4"
"年正月甲戌","4","0","4"
"左豹韬卫将","2","2","4"
"武威道行军","2","2","4"
"凤阁侍郎任","2","2","4"
"阁侍郎任知","2","2","4"
"侍郎任知古","2","2","4"
"大将军张虔","2","2","4"
"夏官侍郎李","2","2","4"
"总管王孝杰","2","2","4"
"官侍郎陆元","2","2","4"
"侍郎陆元方","2","2","4"
"道行军长史","2","2","4"
"越古金轮圣","2","2","4"
"古金轮圣神","2","2","4"
"御史大夫杨","2","2","4"
"检校凤阁侍","2","2","4"
"校凤阁侍郎","2","2","4"
"肃边道行军","2","2","4"
"边道行军大","2","2","4"
"边道行军副","2","2","4"
"松漠都督李","2","2","4"
"清边道行军","2","2","4"
"历元年正月","2","2","4"
"陇右诸军大","2","2","4"
"右诸军大使","2","2","4"
"北道行军副","2","2","4"
"道行军副元","2","2","4"
"行军副元帅","2","2","4"
"试天官侍郎","2","2","4"
"河北道安抚","2","2","4"
"北道安抚大","2","2","4"
"陇右诸军州","2","2","4"
"州长史薛季","2","2","4"
"长史薛季昶","2","2","4"
"天官侍郎韦","2","2","4"
"平章军国重","3","1","4"
"章军国重事","3","1","4"
"吏部尚书李","2","2","4"
"礼部尚书韦","2","2","4"
"天大圣皇后","2","2","4"
"检校吏部侍","2","2","4"
"校吏部侍郎","2","2","4"
"太常少卿郑","2","2","4"
"太子右卫率","2","2","4"
"睿宗参谋政","2","2","4"
"宗参谋政事","2","2","4"
"光禄少卿杨","2","2","4"
"禄少卿杨均","2","2","4"
"黄门侍郎李","2","2","4"
"赐内外官阶","4","0","4"
"玄元皇帝庙","2","2","4"
"左御史台大","2","2","4"
"御史台大夫","2","2","4"
"兵部尚书郭","2","2","4"
"元四年六月","2","2","4"
"张说中书令","3","1","4"
"州镇军大总","2","2","4"
"镇军大总管","2","2","4"
"右节度使郭","2","2","4"
"军大总管王","2","2","4"
"检校幽州都","2","2","4"
"校幽州都督","2","2","4"
"十一月乙卯","4","0","4"
"天兵军节度","2","2","4"
"年正月丁巳","4","0","4"
"持节朔方军","2","2","4"
"节朔方军节","2","2","4"
"方军节度大","2","2","4"
"京兆人权梁","2","2","4"
"兆人权梁山","2","2","4"
"北庭节度使","2","2","4"
"节度使张孝","2","2","4"
"十四年二月","2","2","4"
"检校黄门侍","2","2","4"
"校黄门侍郎","2","2","4"
"十一月丁卯","4","0","4"
"年正月壬寅","4","0","4"
"十七年二月","2","2","4"
"十九年正月","2","2","4"
"幽州节度使","2","2","4"
"节度使张守","2","2","4"
"侍老百岁上","4","0","4"
"右节度副大","2","2","4"
"圣文神武皇","2","2","4"
"文神武皇帝","2","2","4"
"十二月戊戌","4","0","4"
"右节度使皇","2","2","4"
"节度使皇甫","2","2","4"
"度使皇甫惟","2","2","4"
"使皇甫惟明","2","2","4"
"西节度使王","2","2","4"
"北海郡太守","2","2","4"
"户部侍郎杨","2","2","4"
"右节度使哥","2","2","4"
"开元天地大","2","2","4"
"元天地大宝","2","2","4"
"天地大宝圣","2","2","4"
"地大宝圣文","2","2","4"
"大宝圣文神","2","2","4"
"安北副大都","2","2","4"
"北副大都护","2","2","4"
"安西四镇节","2","2","4"
"西四镇节度","2","2","4"
"南节度使杨","2","2","4"
"都护程千里","2","2","4"
"剑南节度留","2","2","4"
"南节度留后","2","2","4"
"伊西节度使","2","2","4"
"兵讨安禄山","4","0","4"
"户部尚书安","2","2","4"
"左赞善大夫","2","2","4"
"李光弼史思","4","0","4"
"光弼史思明","4","0","4"
"弼史思明战","4","0","4"
"御史中丞裴","2","2","4"
"朔方节度大","2","2","4"
"方节度大使","2","2","4"
"子仪安庆绪","4","0","4"
"部尚书致仕","3","1","4"
"广平郡王俶","4","0","4"
"军兵马使李","2","2","4"
"节度使王思","2","2","4"
"度使王思礼","2","2","4"
"北庭行营兵","2","2","4"
"庭行营兵马","2","2","4"
"乾元大圣光","2","2","4"
"元大圣光天","2","2","4"
"大圣光天文","2","2","4"
"圣光天文武","2","2","4"
"光天文武孝","2","2","4"
"天文武孝感","2","2","4"
"元元年三月","2","2","4"
"节度使崔光","2","2","4"
"度使崔光远","2","2","4"
"节度使邓景","2","2","4"
"度使邓景山","2","2","4"
"节度使侯希","2","2","4"
"度使侯希逸","2","2","4"
"副使程元振","2","2","4"
"礼部尚书李","2","2","4"
"方军节度留","2","2","4"
"南节度使严","2","2","4"
"西山兵马使","2","2","4"
"杀节度使李","4","0","4"
"节度使李怀","2","2","4"
"容管经略使","2","2","4"
"山南西道副","2","2","4"
"南西道副元","2","2","4"
"西道副元帅","2","2","4"
"杀殿中侍御","2","2","4"
"节度使李宝","2","2","4"
"度使李宝臣","2","2","4"
"州司马杨炎","2","2","4"
"兵马招讨使","2","2","4"
"南节度使张","2","2","4"
"兵马都元帅","2","2","4"
"武军兵马使","2","2","4"
"节度使李建","2","2","4"
"度使李建徽","2","2","4"
"川节度使韦","2","2","4"
"节度使韦皋","2","2","4"
"左谏议大夫","2","2","4"
"节度使刘济","2","2","4"
"度使吴少诚","2","2","4"
"军节度使程","2","2","4"
"权句军国政","4","0","4"
"句军国政事","4","0","4"
"庄宪皇太后","2","2","4"
"宪皇太后王","2","2","4"
"节度使李师","2","2","4"
"邕管经略使","2","2","4"
"行营兵马招","2","2","4"
"营兵马招讨","2","2","4"
"军兵马使张","2","2","4"
"节度使王承","2","2","4"
"军中尉吐突","2","2","4"
"中尉吐突承","2","2","4"
"尉吐突承璀","2","2","4"
"招讨宣慰使","2","2","4"
"节度使严绶","2","2","4"
"节度使李进","2","2","4"
"节度使张弘","2","2","4"
"度使张弘靖","2","2","4"
"军都知兵马","2","2","4"
"使乌重胤讨","2","2","4"
"度使李光颜","2","2","4"
"灵武节度使","2","2","4"
"节度使令狐","2","2","4"
"州司户参军","2","2","4"
"御史中丞萧","2","2","4"
"御史中丞崔","2","2","4"
"右神策军中","2","2","4"
"元年正月己","4","0","4"
"节度使田弘","2","2","4"
"度使田弘正","2","2","4"
"军节度使乌","2","2","4"
"节度使刘悟","2","2","4"
"军节度使牛","2","2","4"
"恭僖皇太后","2","2","4"
"二年十二月","2","2","4"
"宰相李逢吉","2","2","4"
"州卢龙军兵","2","2","4"
"卢龙军兵马","2","2","4"
"贞献皇太后","2","2","4"
"内枢密使王","2","2","4"
"降京畿死罪","4","0","4"
"京畿死罪下","4","0","4"
"节度使史宪","2","2","4"
"度使史宪诚","2","2","4"
"同捷战平原","4","0","4"
"节度使李载","2","2","4"
"度使李载义","2","2","4"
"武昌军节度","2","2","4"
"度使杨志诚","2","2","4"
"道节度使李","2","2","4"
"东节度使王","2","2","4"
"皇太后韦氏","1","3","4"
"加开府仪同","4","0","4"
"节度使王元","2","2","4"
"度使王元逵","2","2","4"
"面招讨泽潞","2","2","4"
"招讨泽潞使","2","2","4"
"护军中尉马","2","2","4"
"军中尉马元","2","2","4"
"中尉马元贽","2","2","4"
"尉马元贽立","2","2","4"
"马元贽立光","2","2","4"
"元贽立光王","2","2","4"
"御史大夫崔","2","2","4"
"忠义军节度","2","2","4"
"阆州防御使","2","2","4"
"节度使王建","2","2","4"
"宣歙观察使","2","2","4"
"节度使李克","2","2","4"
"节度使李匡","2","2","4"
"川节度使顾","2","2","4"
"节度使顾彦","2","2","4"
"面行营招讨","2","2","4"
"天平军节度","2","2","4"
"称节度留后","2","2","4"
"军节度使周","2","2","4"
"武安军节度","2","2","4"
"安军节度使","2","2","4"
"义昌军节度","2","2","4"
"军节度使卢","2","2","4"
"节度使卢彦","2","2","4"
"度使卢彦威","2","2","4"
"泰宁军节度","2","2","4"
"节度使王行","2","2","4"
"镇国军节度","2","2","4"
"节度使韩建","2","2","4"
"匡国军节度","2","2","4"
"节度使王珙","2","2","4"
"度使李继徽","2","2","4"
"部侍郎卢光","2","2","4"
"侍郎卢光启","2","2","4"
"军司马刘隐","2","2","4"
"武贞军节度","2","2","4"
"贞军节度使","2","2","4"
"军节度使雷","2","2","4"
"度使李茂勋","2","2","4"
"岳州刺史邓","2","2","4"
"州刺史邓进","2","2","4"
"节度使王师","2","2","4"
"度使王师范","2","2","4"
"昭宣光烈孝","2","2","4"
"宣光烈孝皇","2","2","4"
"光烈孝皇帝","2","2","4"
"开元二十四","1","3","4"
"元二十四年","1","3","4"
"王功盖天下","2","2","4"
"左羽林大将","2","2","4"
"仆射魏元忠","2","2","4"
"大业十三年","1","3","4"
"长史高士廉","2","2","4"
"右御卫将军","2","2","4"
"御卫将军陈","2","2","4"
"行台右仆射","2","2","4"
"赠左骁卫大","4","0","4"
"贞观十六年","1","3","4"
"右光禄大夫","2","2","4"
"总管府长史","2","2","4"
"迁御史大夫","4","0","4"
"许州司功参","2","2","4"
"州司功参军","2","2","4"
"书侍郎岑文","2","2","4"
"侍郎岑文本","2","2","4"
"本卫大将军","2","2","4"
"吏部侍郎高","2","2","4"
"部侍郎高孝","2","2","4"
"贞观二十一","1","3","4"
"观二十一年","1","3","4"
"陛下贞观初","4","0","4"
"授光禄大夫","1","3","4"
"崇贤馆学士","2","2","4"
"史大夫魏元","2","2","4"
"大夫魏元忠","2","2","4"
"都督屈突仲","2","2","4"
"督屈突仲翔","2","2","4"
"州司士参军","2","2","4"
"卫胄曹参军","2","2","4"
"京兆始平人","2","2","4"
"蒲州司法参","2","2","4"
"州司法参军","2","2","4"
"濮州司仓参","2","2","4"
"任汝州刺史","1","3","4"
"子分司东都","3","1","4"
"赐实封二百","2","2","4"
"尚书左丞相","2","2","4"
"配享睿宗庙","2","2","4"
"享睿宗庙廷","2","2","4"
"驸马都尉王","1","3","4"
"幽州大都督","2","2","4"
"玄宗开元初","1","3","4"
"王府录事参","2","2","4"
"府录事参军","2","2","4"
"中书令张说","2","2","4"
"官同中书门","1","3","4"
"察囚犯的断","0","4","4"
"囚犯的断狱","0","4","4"
"犯的断狱记","0","4","4"
"的断狱记录","0","4","4"
"温泉回到京","0","4","4"
"泉回到京城","0","4","4"
"旅行所需之","0","4","4"
"行所需之物","0","4","4"
"禁劳役的犯","0","4","4"
"劳役的犯人","0","4","4"
"对囚犯减刑","0","4","4"
"州本年赋税","0","4","4"
"的朝献祭祀","0","4","4"
"灭亡的原因","0","4","4"
"逐渐不能持","0","4","4"
"渐不能持之","0","4","4"
"不能持之以","0","4","4"
"能持之以恒","0","4","4"
"持之以恒的","0","4","4"
"之以恒的第","0","4","4"
"采纳了他的","0","4","4"
"了他的意见","0","4","4"
"呈递奏疏说","0","4","4"
"任检校吏部","0","4","4"
"将军阿史那","0","4","4"
"元年正月二","0","4","4"
"八月十九日","0","4","4"
"嗣覃王李嗣","0","4","4"
"覃王李嗣周","0","4","4"
"反叛依附杨","0","4","4"
"叛依附杨行","0","4","4"
"高宗即位后","0","4","4"
"任尚书右丞","0","4","4"
"任左散骑常","0","4","4"
"臣给玄宗敬","0","4","4"
"给玄宗敬献","0","4","4"
"玄宗敬献尊","0","4","4"
"打败史朝义","0","4","4"
"打败朱克融","0","4","4"
"任御史中丞","0","4","4"
"隋炀帝大业","0","4","4"
