"N-gram","新唐书","新唐书翻译","Total"
"派使臣赴各","0","2","2"
"使臣赴各地","0","2","2"
"臣赴各地考","0","2","2"
"各地考察并","0","2","2"
"地考察并降","0","2","2"
"宗自温泉宫","0","2","2"
"贤德老人粮","0","2","2"
"德老人粮食","0","2","2"
"以上官员加","0","2","2"
"元皇帝降临","0","2","2"
"德老人荣衔","0","2","2"
"节度使王亻","0","2","2"
"度使王亻垂","0","2","2"
"攻破吐蕃的","0","2","2"
"本年冬季无","0","2","2"
"玄元皇帝加","0","2","2"
"号为大圣祖","0","2","2"
"的玄元宫改","0","2","2"
"玄元宫改名","0","2","2"
"元宫改名为","0","2","2"
"宫改名为太","0","2","2"
"三载正月初","0","2","2"
"流放刑罚以","0","2","2"
"放刑罚以下","0","2","2"
"刑罚以下的","0","2","2"
"罚以下的罪","0","2","2"
"祭祀九宫贵","0","2","2"
"祀九宫贵神","0","2","2"
"载正月二十","0","2","2"
"氏的女儿作","0","2","2"
"的女儿作为","0","2","2"
"吐蕃军在石","0","2","2"
"蕃军在石堡","0","2","2"
"军在石堡城","0","2","2"
"在石堡城交","0","2","2"
"石堡城交战","0","2","2"
"十二月十五","0","2","2"
"在太庙祭祀","0","2","2"
"因旱灾对死","0","2","2"
"六十岁以上","0","2","2"
"分别授予上","0","2","2"
"别授予上等","0","2","2"
"授予上等郡","0","2","2"
"为开元天地","0","2","2"
"载正月初十","0","2","2"
"军攻占云南","0","2","2"
"天宝十载正","0","2","2"
"宝十载正月","0","2","2"
"玄宗在太清","0","2","2"
"清宫举行由","0","2","2"
"宫举行由人","0","2","2"
"举行由人代","0","2","2"
"行由人代表","0","2","2"
"由人代表受","0","2","2"
"人代表受祭","0","2","2"
"代表受祭者","0","2","2"
"在西洱河与","0","2","2"
"西洱河与云","0","2","2"
"洱河与云南","0","2","2"
"河与云南蛮","0","2","2"
"敬加尊号为","0","2","2"
"加赐爵位一","0","2","2"
"任东讨元帅","0","2","2"
"与安禄山交","0","2","2"
"安禄山交战","0","2","2"
"部将高秀岩","0","2","2"
"天宝十五载","0","2","2"
"李光弼任河","0","2","2"
"任河东节度","0","2","2"
"安庆绪进攻","0","2","2"
"庆绪进攻潼","0","2","2"
"绪进攻潼关","0","2","2"
"李光弼会合","0","2","2"
"的部将令狐","0","2","2"
"打败令狐潮","0","2","2"
"嗣虢王李巨","0","2","2"
"与安禄山在","0","2","2"
"光弼与史思","0","2","2"
"弼与史思明","0","2","2"
"杀了杨国忠","0","2","2"
"贵妃杨玉环","0","2","2"
"攻破京城长","0","2","2"
"破京城长安","0","2","2"
"李亨在灵武","0","2","2"
"亨在灵武登","0","2","2"
"至德二载正","0","2","2"
"收复京城长","0","2","2"
"复京城长安","0","2","2"
"玄宗自蜀郡","0","2","2"
"宗自蜀郡返","0","2","2"
"肃宗给玄宗","0","2","2"
"宗给玄宗进","0","2","2"
"年七十八岁","0","2","2"
"派御史大夫","0","2","2"
"又更名为李","0","2","2"
"玄宗躲避叛","0","2","2"
"宗躲避叛贼","0","2","2"
"拦路请求留","0","2","2"
"路请求留下","0","2","2"
"请求留下太","0","2","2"
"求留下太子","0","2","2"
"迎接太子李","0","2","2"
"在雍丘交战","0","2","2"
"军与安禄山","0","2","2"
"史思明进犯","0","2","2"
"蕃军攻破州","0","2","2"
"尹子奇进犯","0","2","2"
"子奇进犯睢","0","2","2"
"奇进犯睢阳","0","2","2"
"度使郭英耣","0","2","2"
"庆绪部将安","0","2","2"
"太白星白昼","0","2","2"
"白星白昼行","0","2","2"
"星白昼行经","0","2","2"
"白昼行经天","0","2","2"
"昼行经天空","0","2","2"
"对军队大检","0","2","2"
"军队大检阅","0","2","2"
"平郡王李任","0","2","2"
"使崔光远与","0","2","2"
"平郡王李与","0","2","2"
"郡王李与安","0","2","2"
"王李与安庆","0","2","2"
"李与安庆绪","0","2","2"
"安庆绪逃往","0","2","2"
"庆绪逃往河","0","2","2"
"绪逃往河北","0","2","2"
"的徭役五年","0","2","2"
"王思礼与安","0","2","2"
"思礼与安庆","0","2","2"
"礼与安庆绪","0","2","2"
"节度使来調","0","2","2"
"从官员三品","0","2","2"
"官员三品以","0","2","2"
"员三品以上","0","2","2"
"三品以上者","0","2","2"
"应缴绢帛的","0","2","2"
"缴绢帛的三","0","2","2"
"绢帛的三分","0","2","2"
"帛的三分之","0","2","2"
"苗晋卿任侍","0","2","2"
"晋卿任侍中","0","2","2"
"品以上者其","0","2","2"
"以上者其子","0","2","2"
"上者其子之","0","2","2"
"者其子之一","0","2","2"
"吏部中选出","0","2","2"
"部中选出身","0","2","2"
"张氏为皇后","0","2","2"
"诏谕九品以","0","2","2"
"谕九品以上","0","2","2"
"中书门下省","0","2","2"
"书门下省讯","0","2","2"
"郭子仪驻军","0","2","2"
"神策军将领","0","2","2"
"卫伯玉将其","0","2","2"
"伯玉将其打","0","2","2"
"任山南东道","0","2","2"
"发生大饥荒","0","2","2"
"史朝义进犯","0","2","2"
"与史朝义作","0","2","2"
"史朝义作战","0","2","2"
"兖郓节度使","0","2","2"
"州与史朝义","0","2","2"
"月序以北斗","0","2","2"
"序以北斗星","0","2","2"
"以北斗星斗","0","2","2"
"北斗星斗柄","0","2","2"
"斗星斗柄所","0","2","2"
"星斗柄所指","0","2","2"
"十二辰为名","0","2","2"
"与史朝义部","0","2","2"
"朝义部将薛","0","2","2"
"部将李怀仙","0","2","2"
"品以上家世","0","2","2"
"以上家世清","0","2","2"
"上家世清白","0","2","2"
"为人敬重的","0","2","2"
"剌军进犯梁","0","2","2"
"军进犯梁州","0","2","2"
"楚州进献定","0","2","2"
"州进献定国","0","2","2"
"进献定国宝","0","2","2"
"宝玉十三件","0","2","2"
"为宝应元年","0","2","2"
"年五十二岁","0","2","2"
"封为广平郡","0","2","2"
"为天下兵马","0","2","2"
"太子李豫不","0","2","2"
"与越王李系","0","2","2"
"宗追尊生母","0","2","2"
"追尊生母为","0","2","2"
"尊生母为皇","0","2","2"
"生母为皇太","0","2","2"
"母为皇太后","0","2","2"
"史朝义在宋","0","2","2"
"朝义在宋州","0","2","2"
"授予刺史的","0","2","2"
"予刺史的一","0","2","2"
"刺史的一个","0","2","2"
"史的一个儿","0","2","2"
"道伏法处死","0","2","2"
"朝义部将张","0","2","2"
"本州刺史刘","0","2","2"
"羌军进犯同","0","2","2"
"军进犯同州","0","2","2"
"特权的铁券","0","2","2"
"吐蕃军溃败","0","2","2"
"了本州节度","0","2","2"
"本州节度使","0","2","2"
"时期的功臣","0","2","2"
"其余官员加","0","2","2"
"余官员加官","0","2","2"
"官员加官阶","0","2","2"
"四月二十七","0","2","2"
"城打败吐蕃","0","2","2"
"京城解除戒","0","2","2"
"城解除戒严","0","2","2"
"闰十月初三","0","2","2"
"光伏法处死","0","2","2"
"年二月十八","0","2","2"
"六月三十日","0","2","2"
"州节度使李","0","2","2"
"次打败吐蕃","0","2","2"
"杜鸿渐被免","0","2","2"
"被免除副元","0","2","2"
"免除副元帅","0","2","2"
"常谦光将其","0","2","2"
"谦光将其打","0","2","2"
"北方天空有","0","2","2"
"南的将领王","0","2","2"
"年二月十五","0","2","2"
"空中降土如","0","2","2"
"中降土如雨","0","2","2"
"田承嗣攻破","0","2","2"
"河阳军队骚","0","2","2"
"阳军队骚乱","0","2","2"
"七月二十八","0","2","2"
"田承嗣进犯","0","2","2"
"崔宁打败吐","0","2","2"
"马燧与李勉","0","2","2"
"闰八月十二","0","2","2"
"打败李灵耀","0","2","2"
"贬为括州刺","0","2","2"
"为括州刺史","0","2","2"
"对京城死罪","0","2","2"
"宗在太极殿","0","2","2"
"取消进献祥","0","2","2"
"消进献祥瑞","0","2","2"
"进献祥瑞之","0","2","2"
"献祥瑞之物","0","2","2"
"宣城郡王李","0","2","2"
"清宫举行朝","0","2","2"
"宫举行朝献","0","2","2"
"举行朝献祭","0","2","2"
"行朝献祭礼","0","2","2"
"派黜陟使赴","0","2","2"
"黜陟使赴全","0","2","2"
"陟使赴全国","0","2","2"
"使赴全国各","0","2","2"
"全国各地考","0","2","2"
"国各地考查","0","2","2"
"各地考查官","0","2","2"
"地考查官吏","0","2","2"
"中二年正月","0","2","2"
"节度使朱滔","0","2","2"
"李纳的部将","0","2","2"
"李惟岳部将","0","2","2"
"李希烈反叛","0","2","2"
"中四年正月","0","2","2"
"李希烈进犯","0","2","2"
"州与李希烈","0","2","2"
"嗣曹王李皋","0","2","2"
"与朱氵此作","0","2","2"
"朱氵此作战","0","2","2"
"京城的将士","0","2","2"
"其节度使田","0","2","2"
"李晟任京畿","0","2","2"
"免除其徭役","0","2","2"
"收复京城的","0","2","2"
"免除京兆府","0","2","2"
"浑蠨任河中","0","2","2"
"希烈部将李","0","2","2"
"打败李怀光","0","2","2"
"德宗因旱灾","0","2","2"
"降泥土如雨","0","2","2"
"免除淮西徭","0","2","2"
"除淮西徭役","0","2","2"
"淮西徭役二","0","2","2"
"西徭役二年","0","2","2"
"州一带的长","0","2","2"
"一带的长江","0","2","2"
"带的长江泛","0","2","2"
"蕃军进犯盐","0","2","2"
"蕃军进犯青","0","2","2"
"军进犯长武","0","2","2"
"进犯长武城","0","2","2"
"其观察使吴","0","2","2"
"宁州军队骚","0","2","2"
"德宗在太清","0","2","2"
"与吐军交战","0","2","2"
"刘济与其弟","0","2","2"
"德宗在长安","0","2","2"
"宗在长安城","0","2","2"
"宣武军将领","0","2","2"
"无雨直至本","0","2","2"
"雨直至本月","0","2","2"
"蛮军攻破钦","0","2","2"
"贬为太子宾","0","2","2"
"为太子宾客","0","2","2"
"上官氵兑在","0","2","2"
"在临颍与吴","0","2","2"
"道节度使于","0","2","2"
"节度使于由","0","2","2"
"度使于由页","0","2","2"
"在吴房与吴","0","2","2"
"在小氵殷河","0","2","2"
"与吴少诚交","0","2","2"
"吴少诚交战","0","2","2"
"自称知军事","0","2","2"
"年二月初五","0","2","2"
"军进犯盐州","0","2","2"
"嘉王李运去","0","2","2"
"王李运去世","0","2","2"
"驱逐其经略","0","2","2"
"逐其经略使","0","2","2"
"贞元二十一","0","2","2"
"终年六十四","0","2","2"
"年六十四岁","0","2","2"
"在德宗身边","0","2","2"
"恭自称留后","0","2","2"
"皇太子李纯","0","2","2"
"元和元年正","0","2","2"
"和元年正月","0","2","2"
"宗在咸宁殿","0","2","2"
"在咸宁殿逝","0","2","2"
"咸宁殿逝世","0","2","2"
"谥号为至德","0","2","2"
"宣宗大中三","0","2","2"
"宗大中三年","0","2","2"
"开始处理国","0","2","2"
"始处理国政","0","2","2"
"任剑南西川","0","2","2"
"加任同中书","0","2","2"
"老人赐给米","0","2","2"
"高崇文攻克","0","2","2"
"四品以上的","0","2","2"
"宗尊奉母亲","0","2","2"
"和二年正月","0","2","2"
"用祭礼的朝","0","2","2"
"祭礼的朝献","0","2","2"
"礼的朝献祭","0","2","2"
"授予文宣王","0","2","2"
"予文宣王孔","0","2","2"
"文宣王孔子","0","2","2"
"王朝的后代","0","2","2"
"武元衡任门","0","2","2"
"元衡任门下","0","2","2"
"衡任门下侍","0","2","2"
"李吉甫任中","0","2","2"
"吉甫任中书","0","2","2"
"甫任中书侍","0","2","2"
"和三年正月","0","2","2"
"四月二十日","0","2","2"
"和四年正月","0","2","2"
"因旱灾对京","0","2","2"
"使前往讨伐","0","2","2"
"武官员官位","0","2","2"
"官员官位在","0","2","2"
"员官位在其","0","2","2"
"和五年正月","0","2","2"
"赦免王承宗","0","2","2"
"二州归于朝","0","2","2"
"和六年正月","0","2","2"
"皇太子李宁","0","2","2"
"太子李宁去","0","2","2"
"子李宁去世","0","2","2"
"和七年正月","0","2","2"
"父以下者勋","0","2","2"
"以下者勋衔","0","2","2"
"乌重胤讨伐","0","2","2"
"使李光颜在","0","2","2"
"次打败吴元","0","2","2"
"与李师道作","0","2","2"
"李师道作战","0","2","2"
"打败李师道","0","2","2"
"丹王李逾去","0","2","2"
"王李逾去世","0","2","2"
"邻近叛贼地","0","2","2"
"驱逐其刺史","0","2","2"
"城与吴元济","0","2","2"
"李逢吉被免","0","2","2"
"逢吉被免职","0","2","2"
"赐给其家属","0","2","2"
"给其家属谷","0","2","2"
"吴元济伏法","0","2","2"
"赴京城朝见","0","2","2"
"京城朝见君","0","2","2"
"城朝见君主","0","2","2"
"四州徭役一","0","2","2"
"为台州刺史","0","2","2"
"裴度被免职","0","2","2"
"四州归于朝","0","2","2"
"弁伏法处死","0","2","2"
"元和十五年","0","2","2"
"和十五年正","0","2","2"
"终年四十三","0","2","2"
"年四十三岁","0","2","2"
"皇太子李恒","0","2","2"
"太子李恒在","0","2","2"
"文宣公孔子","0","2","2"
"授予其一子","0","2","2"
"予其一子官","0","2","2"
"其一子官职","0","2","2"
"与黄洞蛮军","0","2","2"
"穆宗在麟德","0","2","2"
"宗在麟德殿","0","2","2"
"加尊号为文","0","2","2"
"尊号为文武","0","2","2"
"军兵力讨伐","0","2","2"
"诚自称留后","0","2","2"
"赦免王廷凑","0","2","2"
"火灾的装饰","0","2","2"
"灾的装饰鸱","0","2","2"
"的装饰鸱尾","0","2","2"
"打败李宀介","0","2","2"
"豢养的鹰隼","0","2","2"
"立景王李湛","0","2","2"
"景王李湛为","0","2","2"
"王李湛为皇","0","2","2"
"李湛为皇太","0","2","2"
"湛为皇太子","0","2","2"
"武官员及州","0","2","2"
"官员及州府","0","2","2"
"员及州府长","0","2","2"
"及州府长官","0","2","2"
"黄洞蛮军攻","0","2","2"
"洞蛮军攻破","0","2","2"
"黄洞蛮军进","0","2","2"
"洞蛮军进犯","0","2","2"
"蛮军进犯安","0","2","2"
"军进犯安南","0","2","2"
"长庆四年正","0","2","2"
"庆四年正月","0","2","2"
"宗在清思殿","0","2","2"
"为太皇太后","0","2","2"
"牛僧孺被免","0","2","2"
"僧孺被免职","0","2","2"
"州卢龙军骚","0","2","2"
"卢龙军骚乱","0","2","2"
"年二月十三","0","2","2"
"讨伐李同捷","0","2","2"
"又打败王廷","0","2","2"
"安南军队骚","0","2","2"
"为义武军节","0","2","2"
"了节度使史","0","2","2"
"云南蛮军进","0","2","2"
"了节度使李","0","2","2"
"禁止在京畿","0","2","2"
"为太子右庶","0","2","2"
"不能独立生","0","2","2"
"文宗因旱灾","0","2","2"
"其节度使杨","0","2","2"
"自称代行处","0","2","2"
"称代行处理","0","2","2"
"代行处理节","0","2","2"
"行处理节度","0","2","2"
"李德裕被免","0","2","2"
"德裕被免职","0","2","2"
"对京畿死罪","0","2","2"
"京畿死罪以","0","2","2"
"畿死罪以下","0","2","2"
"李固言任门","0","2","2"
"固言任门下","0","2","2"
"言任门下侍","0","2","2"
"李固言被免","0","2","2"
"固言被免职","0","2","2"
"项羌族军进","0","2","2"
"羌族军进犯","0","2","2"
"李成美为陈","0","2","2"
"成美为陈王","0","2","2"
"开成三年正","0","2","2"
"成三年正月","0","2","2"
"宿四星间出","0","2","2"
"四星间出现","0","2","2"
"的羽林军星","0","2","2"
"羽林军星官","0","2","2"
"林军星官间","0","2","2"
"军星官间有","0","2","2"
"星官间有彗","0","2","2"
"官间有彗星","0","2","2"
"间有彗星出","0","2","2"
"陈夷行被免","0","2","2"
"夷行被免职","0","2","2"
"陈王李成美","0","2","2"
"立颍王李炎","0","2","2"
"颍王李炎为","0","2","2"
"王李炎为皇","0","2","2"
"李炎为皇太","0","2","2"
"炎为皇太弟","0","2","2"
"皇太子李成","0","2","2"
"太子李成美","0","2","2"
"终年三十三","0","2","2"
"年三十三岁","0","2","2"
"武宗在太清","0","2","2"
"自称主持军","0","2","2"
"讯察犯人罪","0","2","2"
"察犯人罪案","0","2","2"
"李德裕任司","0","2","2"
"群臣为武宗","0","2","2"
"臣为武宗奉","0","2","2"
"为武宗奉加","0","2","2"
"武宗奉加尊","0","2","2"
"与回鹘军交","0","2","2"
"回鹘军交战","0","2","2"
"任北面招讨","0","2","2"
"任东面招讨","0","2","2"
"崔铉任中书","0","2","2"
"铉任中书侍","0","2","2"
"昭义军将领","0","2","2"
"崔铉被免职","0","2","2"
"三月二十一","0","2","2"
"贽立光王李","0","2","2"
"暂行处理军","0","2","2"
"宣宗在太清","0","2","2"
"文武百官的","0","2","2"
"授予其中一","0","2","2"
"宣宗封其弟","0","2","2"
"察囚犯的罪","0","2","2"
"户部拖欠的","0","2","2"
"部拖欠的赋","0","2","2"
"的党项羌人","0","2","2"
"南发生饥荒","0","2","2"
"军队发生骚","0","2","2"
"队发生骚乱","0","2","2"
"其观察使郑","0","2","2"
"终年五十岁","0","2","2"
"治他们的罪","0","2","2"
"他登上帝位","0","2","2"
"孔纬任司空","0","2","2"
"虏了刺史张","0","2","2"
"韦昭度被免","0","2","2"
"杜让能任司","0","2","2"
"李克用进犯","0","2","2"
"克用进犯邢","0","2","2"
"用进犯邢州","0","2","2"
"行密攻破宣","0","2","2"
"密攻破宣州","0","2","2"
"依附李克用","0","2","2"
"孙儒攻破常","0","2","2"
"本州刺史张","0","2","2"
"任副招讨使","0","2","2"
"义军的将领","0","2","2"
"杀了本军节","0","2","2"
"了本军节度","0","2","2"
"本军节度使","0","2","2"
"晖自称留后","0","2","2"
"河东的将领","0","2","2"
"行密攻破润","0","2","2"
"行密攻破苏","0","2","2"
"密攻破苏州","0","2","2"
"与李克用作","0","2","2"
"李克用作战","0","2","2"
"入太微星垣","0","2","2"
"祖武德年间","0","2","2"
"节度使朱宣","0","2","2"
"李茂贞进犯","0","2","2"
"有彗星进入","0","2","2"
"孙儒的部将","0","2","2"
"徐彦若被免","0","2","2"
"彦若被免职","0","2","2"
"委任李茂贞","0","2","2"
"李茂贞不接","0","2","2"
"茂贞不接受","0","2","2"
"贞不接受任","0","2","2"
"不接受任命","0","2","2"
"自称节度留","0","2","2"
"节度使朱瑾","0","2","2"
"度使韩建反","0","2","2"
"使韩建反叛","0","2","2"
"兼门下侍郎","0","2","2"
"将军队屯驻","0","2","2"
"昭宗移驾至","0","2","2"
"李克用被任","0","2","2"
"克用被任命","0","2","2"
"用被任命为","0","2","2"
"被任命为宁","0","2","2"
"任命为宁四","0","2","2"
"命为宁四面","0","2","2"
"为宁四面行","0","2","2"
"昭宗赦免李","0","2","2"
"宗赦免李茂","0","2","2"
"赦免李茂贞","0","2","2"
"李克用与王","0","2","2"
"克用与王行","0","2","2"
"用与王行瑜","0","2","2"
"与王行瑜在","0","2","2"
"打败王行瑜","0","2","2"
"王建攻破利","0","2","2"
"建攻破利州","0","2","2"
"军发生动乱","0","2","2"
"来朝见昭宗","0","2","2"
"王抟被免职","0","2","2"
"全忠攻破氵","0","2","2"
"忠攻破氵名","0","2","2"
"李罕之攻破","0","2","2"
"克用攻破泽","0","2","2"
"与皇太子李","0","2","2"
"崔远被免职","0","2","2"
"崔胤任司空","0","2","2"
"太宗贞观年","0","2","2"
"宗贞观年间","0","2","2"
"李茂贞在武","0","2","2"
"茂贞在武功","0","2","2"
"贞在武功与","0","2","2"
"在武功与朱","0","2","2"
"武功与朱全","0","2","2"
"功与朱全忠","0","2","2"
"任右谏议大","0","2","2"
"裴枢被免职","0","2","2"
"王建攻破兴","0","2","2"
"东西诸道行","0","2","2"
"西诸道行营","0","2","2"
"朱全忠被委","0","2","2"
"全忠被委任","0","2","2"
"忠被委任为","0","2","2"
"朱全忠兼任","0","2","2"
"杨行密杀了","0","2","2"
"州叛变依附","0","2","2"
"杨崇本会合","0","2","2"
"军队讨伐朱","0","2","2"
"队讨伐朱全","0","2","2"
"年三十八岁","0","2","2"
"恢复原有的","0","2","2"
"有日食现象","0","2","2"
"委任他的儿","0","2","2"
"任他的儿子","0","2","2"
"朱全忠担任","0","2","2"
"自称为幽州","0","2","2"
"无道的君主","0","2","2"
"逐渐累积而","0","2","2"
"渐累积而成","0","2","2"
"为右骁卫将","0","2","2"
"女嫁给太宗","0","2","2"
"长孙皇后的","0","2","2"
"为皇太子妃","0","2","2"
"李孝常等人","0","2","2"
"孝常等人谋","0","2","2"
"常等人谋反","0","2","2"
"长孙皇后说","0","2","2"
"临幸九成宫","0","2","2"
"宫中执事人","0","2","2"
"中执事人员","0","2","2"
"病情加重后","0","2","2"
"还希求什么","0","2","2"
"希求什么呢","0","2","2"
"定谥号为文","0","2","2"
"太宗亲自撰","0","2","2"
"宗亲自撰文","0","2","2"
"封为皇太子","0","2","2"
"为陈州刺史","0","2","2"
"太子即位后","0","2","2"
"中书令之职","0","2","2"
"的官职爵号","0","2","2"
"中宗即位之","0","2","2"
"与上官昭容","0","2","2"
"留守东都洛","0","2","2"
"守东都洛阳","0","2","2"
"临淄王李隆","0","2","2"
"淄王李隆基","0","2","2"
"天下之人都","0","2","2"
"有人上言说","0","2","2"
"了好一会儿","0","2","2"
"及四方进贡","0","2","2"
"家钱财巨万","0","2","2"
"虢国二夫人","0","2","2"
"时人称他为","0","2","2"
"皇后的妹妹","0","2","2"
"安禄山造反","0","2","2"
"册立为皇后","0","2","2"
"平公主为妻","0","2","2"
"怎样做才能","0","2","2"
"能成为盛德","0","2","2"
"成为盛德天","0","2","2"
"为盛德天子","0","2","2"
"神主礻付祭","0","2","2"
"主礻付祭于","0","2","2"
"随同平定京","0","2","2"
"府署设置官","0","2","2"
"署设置官属","0","2","2"
"任职为尚书","0","2","2"
"立他为皇太","0","2","2"
"他为皇太子","0","2","2"
"与齐王元吉","0","2","2"
"内还未平定","0","2","2"
"兄弟之间不","0","2","2"
"怨恨日益加","0","2","2"
"恨日益加深","0","2","2"
"我起兵于晋","0","2","2"
"起兵于晋阳","0","2","2"
"等人商议说","0","2","2"
"厥进犯边郡","0","2","2"
"推荐元吉领","0","2","2"
"荐元吉领兵","0","2","2"
"元吉领兵北","0","2","2"
"吉领兵北讨","0","2","2"
"前往玄武门","0","2","2"
"颜师古等人","0","2","2"
"高祖对裴寂","0","2","2"
"这正是我的","0","2","2"
"死时年龄为","0","2","2"
"江王李瑗由","0","2","2"
"封为齐国公","0","2","2"
"侍奉于秦王","0","2","2"
"从前平定东","0","2","2"
"前平定东都","0","2","2"
"平定东都后","0","2","2"
"封为常山郡","0","2","2"
"人人都认为","0","2","2"
"干承基等人","0","2","2"
"流放到黔州","0","2","2"
"的礼节予以","0","2","2"
"礼节予以安","0","2","2"
"节予以安葬","0","2","2"
"为越州都督","0","2","2"
"任扬州大都","0","2","2"
"论者都认为","0","2","2"
"者都认为不","0","2","2"
"都认为不妥","0","2","2"
"下诏让李泰","0","2","2"
"太宗醒悟过","0","2","2"
"宗醒悟过来","0","2","2"
"立李泰为太","0","2","2"
"李泰为太子","0","2","2"
"想立晋王李","0","2","2"
"大将军之职","0","2","2"
"有两个儿子","0","2","2"
"武后时被酷","0","2","2"
"后时被酷吏","0","2","2"
"任国子祭酒","0","2","2"
"被封为新安","0","2","2"
"太宗认为他","0","2","2"
"为亳州刺史","0","2","2"
"天宝十一年","0","2","2"
"他侍奉母亲","0","2","2"
"州发生饥荒","0","2","2"
"贬为潮州刺","0","2","2"
"起用为宰相","0","2","2"
"为左卫大将","0","2","2"
"才免于此难","0","2","2"
"率兵七千人","0","2","2"
"晋升为工部","0","2","2"
"升为工部尚","0","2","2"
"太平公主额","0","2","2"
"实封八百户","0","2","2"
"而太平公主","0","2","2"
"的三个儿子","0","2","2"
"提升为三品","0","2","2"
"天下人将会","0","2","2"
"光禄大夫的","0","2","2"
"议废黜太子","0","2","2"
"离间皇室骨","0","2","2"
"间皇室骨肉","0","2","2"
"者有数十人","0","2","2"
"恢复他的官","0","2","2"
"复他的官职","0","2","2"
"中宗恢复帝","0","2","2"
"宗恢复帝位","0","2","2"
"是皇帝的女","0","2","2"
"皇帝的女儿","0","2","2"
"享受实封五","0","2","2"
"受实封五百","0","2","2"
"品官的礼节","0","2","2"
"收捕谋反之","0","2","2"
"封仁杲为齐","0","2","2"
"精兵二千人","0","2","2"
"兵二千人前","0","2","2"
"率数百名骑","0","2","2"
"百名骑兵逃","0","2","2"
"派遣使者前","0","2","2"
"遣使者前往","0","2","2"
"下达玺书慰","0","2","2"
"达玺书慰劳","0","2","2"
"部下商议说","0","2","2"
"接受这个意","0","2","2"
"受这个意见","0","2","2"
"高祖发怒说","0","2","2"
"率步骑兵一","0","2","2"
"从起兵到灭","0","2","2"
"起兵到灭亡","0","2","2"
"赐予丝帛一","0","2","2"
"下诏任命他","0","2","2"
"自称为将军","0","2","2"
"卫将军陈眣","0","2","2"
"僭即皇帝位","0","2","2"
"为内史侍郎","0","2","2"
"伏威命令辅","0","2","2"
"威命令辅公","0","2","2"
"伏威入朝时","0","2","2"
"精锐骑兵一","0","2","2"
"同三司之爵","0","2","2"
"由于这个缘","0","2","2"
"于这个缘故","0","2","2"
"屈突通于潼","0","2","2"
"突通于潼关","0","2","2"
"其部将桑显","0","2","2"
"部将桑显和","0","2","2"
